,Symbol,Name,Exchange,Country,Sector,Revenue,RevenueYoY,LastClose,PE
3,HKG:3991,Changhong Jiahua Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,5191599598.878919,0.3460582,0.09642333701885,5.05187
4,HKG:417,Tse Sui Luen Jewellery (Intl) Ltd.,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,340515800.5708261,-0.0910236,0.13113573834563,
5,HKG:422,Vietnam Manfng and Exp Prcsng Hldng Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,84107788.43434213,-0.1546899,0.03214111233962,
6,HKG:434,Boyaa Interactive International Ltd,Hong Kong Stock Exchange,China,Technology,54594454.25361389,0.0854281,0.06685352690268,
7,HKG:450,Hung Hing Printing Group Limited,Hong Kong Stock Exchange,Hong Kong,Basic Materials,328357332.0305469,-0.1718196,0.16584813967242,8.31293
8,HKG:465,Futong Technology Development Hldgs Ltd,Hong Kong Stock Exchange,China,Technology,95724158.21336603,-0.273926,0.07970997438397,
9,HKG:484,Forgame Holdings Ltd,Hong Kong Stock Exchange,China,Technology,9388010.652533544,-0.3850412,0.14399221179039,
10,HKG:485,China Sinostar Group Company Ltd,Hong Kong Stock Exchange,Hong Kong,Real Estate,3798050.962947726,-0.5849502,0.02571288987169,
11,HKG:496,Kasen International Holdings Limited,Hong Kong Stock Exchange,China,Consumer Cyclicals,195754326.3816388,-0.6307654,0.09385206661338,6.15044
12,HKG:498,Blue River Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,35649250.46926024,-0.2380739,0.03162685454218,1.79497
13,HKG:50,Hong Kong Ferry Holdings Co Ltd,Hong Kong Stock Exchange,Hong Kong,Real Estate,26775989.30343781,-0.3030892,0.7109614049523,25.76767
14,HKG:503,"Lansen Pharmaceutical Holdings Co., Ltd.",Hong Kong Stock Exchange,China,Healthcare,54386001.902753845,0.0023776,0.22370214188373,
15,HKG:508,Dingyi Group Investment Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,29064436.50201846,0.2228142,0.0120850582397,16.1235
16,HKG:510,CASH Financial Services Group Limited,Hong Kong Stock Exchange,Hong Kong,Financials,13330590.625080353,-0.0353887,0.07328173613432,
17,HKG:517,Cosco Shipping Intrntl (Hongkong) Co Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,442633771.3095575,0.0542446,0.31883983440899,10.3731
18,HKG:518,Tungtex (Holdings) Company Limited,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,59188115.5023013,-0.3506616,0.04756884626263,0.65207
19,HKG:519,Applied Development Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,32652413.154714458,0.0225176,0.01311357383456,
20,HKG:532,Wong-s Kong King Intrntnl (Holdings) Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,606332056.259803,-0.1030988,0.12599316037129,4.11851
21,HKG:539,Victory City International Holdings Ltd.,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,586802730.7089044,-0.1567991,0.03728369031395,2.67528
22,HKG:55,Neway Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,68483003.77979481,-0.0497886,0.05785400221131,
23,HKG:556,Pan Asia Env Protection Group Limited,Hong Kong Stock Exchange,Hong Kong,Industrials,6118050.374353652,-0.5064284,0.12085060632408,
24,HKG:57,Chen Hsong Holdings Limited,Hong Kong Stock Exchange,Hong Kong,Industrials,303483196.62646884,0.5598062,0.30726903396673,7.42282
25,HKG:585,Imagi International Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,20682420.097194724,4.152066,0.10542284847394,3.60487
26,HKG:591,China High Precision Automatin Group Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,19894221.109909814,0.2910409,,
27,HKG:6038,G + M Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,31292458.40940063,-0.1880096,0.02481293872618,7.23931
28,HKG:605,China Financial Services Holdings Ltd,Hong Kong Stock Exchange,China,Financials,98394230.0275128,-0.0700876,0.21855956390939,3.0858
29,HKG:6058,China Industrial Securt Intnl Fn Grp Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,74143143.65791571,-0.5428686,0.02597001877041,
30,HKG:613,Planetree International Development Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,22727109.099791724,29.38432,0.06813915815999,3.89248
31,HKG:6133,Vital Innovations Holdings Ltd,Hong Kong Stock Exchange,China,Technology,136864983.00018948,0.0799042,0.04114063194011,
32,HKG:616,Eminence Enterprise Ltd,Hong Kong Stock Exchange,Hong Kong,Real Estate,10317682.754364764,-0.0053172,0.05913964670489,
33,HKG:6183,China Greenfresh Group Co Ltd,Hong Kong Stock Exchange,China,Consumer Non-Cyclicals,181661474.34607884,0.1613531,,
34,HKG:6188,Beijing Digital Telecom Co Ltd,Hong Kong Stock Exchange,China,Consumer Cyclicals,2104714875.0688984,-0.1173089,0.49240193853321,20.31714
35,HKG:6189,Guangdong Adway Constrc Grp Hldgs Co Ltd,Hong Kong Stock Exchange,China,Industrials,141435707.20873585,-0.4098895,0.08999513236899,
36,HKG:622,Oshidori International Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,36057056.902625285,-0.0066376,0.06942480265357,0.89046
37,HKG:623,SinoMedia Holding Ltd.,Hong Kong Stock Exchange,China,Consumer Cyclicals,182657206.20350435,-0.2143661,0.1491347907829,3.91874
38,HKG:628,Gome Finance Technology Co Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,13461330.478831725,0.2400767,0.04692603330669,60.66461
39,HKG:629,Yue Da International Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,7402611.323959454,-0.059796,0.03342676345134,10.70654
40,HKG:637,Lee Kee Holdings Limited,Hong Kong Stock Exchange,Hong Kong,Basic Materials,250942248.84934816,0.0470521,0.04242626828829,16.20029
41,HKG:64,Get Nice Holdings Limited,Hong Kong Stock Exchange,Hong Kong,Financials,64618549.27875344,-0.0417674,0.02172739194158,8.60927
42,HKG:668,Doyen International Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,13339718.700984804,2.125083,0.03085546784603,2.79005
43,HKG:679,Asia Tele-Net and Technology Corp Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,43081561.28667301,-0.0631846,0.14913476125582,3.56069
44,HKG:6829,Dragon Rise Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,118650587.53953356,0.8120786,0.01992748965056,
45,HKG:684,Allan International Holdings Limited,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,116924995.50024427,-0.0746504,0.22498778637731,12.64999
46,HKG:6860,FingerTango Inc,Hong Kong Stock Exchange,China,Technology,116221526.70041284,-0.288167,0.02404155679,3.43878
47,HKG:6890,KangLi International Holdings Ltd,Hong Kong Stock Exchange,China,Basic Materials,249479106.24538115,0.0738926,0.08613819812461,2.66307
48,HKG:7,Wisdom Wealth Resrs Invnt Hlng Group Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,69168445.14154945,-0.4291562,0.01632768506852,0.93177
49,HKG:70,Rich Goldman Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,6565143.606489933,-0.0530366,0.0098994626006,
50,HKG:704,Huscoke Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Energy,151318042.73482296,-0.2668405,0.03921215705433,
1,HKG:717,Emperor Capital Group Ltd.,Hong Kong Stock Exchange,Hong Kong,Financials,117945925.79259984,-0.1527879,0.01478491167622,
2,HKG:718,Tai United Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Healthcare,2411097.6832686225,-0.2766614,0.01337070273328,
3,HKG:733,Hopefluent Group Holdings Ltd,Hong Kong Stock Exchange,China,Real Estate,796138823.8924173,0.019145,0.35098094674861,12.74569
4,HKG:738,Le Saunda Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,92298403.50460793,-0.1930642,0.08870948762086,3.79779
5,HKG:76,Elate Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Basic Materials,94713005.5796971,0.0112536,0.00321411123396,4.17417
6,HKG:760,Talent Property Group Ltd,Hong Kong Stock Exchange,Hong Kong,Real Estate,54087614.5245592,0.254141,0.00257128949626,2.25531
7,HKG:766,Sino Prosper (Group) Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Basic Materials,4379162.27404798,-0.025993,0.00449975572755,
8,HKG:768,UBA Investments Limited,Hong Kong Stock Exchange,Hong Kong,Financials,475045.64037952235,-0.0498843,0.00617109356921,
9,HKG:769,China Rare Earth Holdings Limited,Hong Kong Stock Exchange,China,Basic Materials,143004422.61705792,0.0920754,0.10927978195469,84.49304
10,HKG:770,Shanghai Int. Shanghai Growth Invt. Ltd.,Hong Kong Stock Exchange,Hong Kong,Financials,567980.0,89.05892,0.213,
11,HKG:789,Artini Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,10207631.585713917,-0.6511065,0.01311357383456,
12,HKG:8001,Orient Securities Intl Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,7622843.331362011,0.7063919,0.01799902291018,7.70925
13,HKG:8006,Sino Splendid Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,5290427.091100769,-0.616728,0.01002802704996,
14,HKG:8009,Chinese Energy Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Energy,55214316.93708056,0.1577892,0.10413720398036,
15,HKG:8018,Finsoft Financial Investment Holdngs Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,9813195.855082152,0.03375,0.03214111233962,
16,HKG:8019,Hao Wen Holdings Limited,Hong Kong Stock Exchange,Hong Kong,Healthcare,8205033.637056362,-0.162388,0.02956982920695,
17,HKG:802,China e-Wallet Payment Group Ltd,Hong Kong Stock Exchange,Malaysia,Technology,7755521.843099945,-0.3575993,0.01324213828392,
18,HKG:8031,ETS Group Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,13397829.832094828,-0.2125094,0.02866987220694,
19,HKG:8033,Vodatel Networks Holdings Limited,Hong Kong Stock Exchange,Macau,Technology,52540304.95487388,-0.2307928,0.02057031189735,12.94498
20,HKG:8047,China Ocean Group Development Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,79931475.14849195,-0.2477759,0.00784243141087,
21,HKG:8048,Yu Tak International Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,6326785.117379342,-0.5003554,0.00591396467049,
22,HKG:8051,CircuTech International Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,47949268.468283154,0.1203873,0.59139646704893,26.17056
23,HKG:8060,Global Link Communications Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,12615258.028849863,0.3932527,0.02481293872618,20.20942
24,HKG:8065,KML Technology Group Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,28906302.22930755,0.0027249,0.04756884626263,4.5155
25,HKG:8079,Easy Repay Finance + Investment Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Non-Cyclicals,14832223.393587204,-0.0063905,0.02314160088452,
26,HKG:8080,North Asia Strategic Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Non-Cyclicals,303233524.4658147,-0.219447,0.09256640353809,1.81809
27,HKG:8087,China 33 Media Group Limited,Hong Kong Stock Exchange,China,Consumer Cyclicals,14789851.479310287,0.1966745,0.01581343040198,
28,HKG:81,CHINA OVERSEAS GRAND OCEANS GROUP LTD.,Hong Kong Stock Exchange,Hong Kong,Real Estate,6664968792.786498,0.5007952,0.52325741248829,2.28812
29,HKG:8106,Shenghua Lande Scitech Ltd,Hong Kong Stock Exchange,China,Technology,36910539.30758152,-0.1665527,0.02442725021444,13.01843
30,HKG:8112,Cornerstone Financial Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,6553345.246972308,-0.4461817,0.03728369031395,
31,HKG:812,Southwest Securities Intl Securities Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,32292047.003162686,0.0801603,0.00745673806279,
32,HKG:8123,Sinofortune Financial Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,8879817.952739708,-0.7882326,0.00179990229102,
33,HKG:8126,G.A. Holdings Limited,Hong Kong Stock Exchange,Singapore,Consumer Cyclicals,291109254.0690648,0.0129614,0.03059833894731,1.41852
34,HKG:8130,Dadi International Group Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,79188115.50230129,-0.4971976,0.00629965801856,
35,HKG:8146,Grace Wine Holdings Ltd,Hong Kong Stock Exchange,China,Consumer Non-Cyclicals,9354459.181541633,-0.1717119,0.02391299231519,24.99218
36,HKG:8148,Aurum Pacific (China) Group Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,4039494.99884292,-0.2159309,0.00269985343653,
37,HKG:815,China Silver Group Ltd,Hong Kong Stock Exchange,China,Basic Materials,739256143.8963335,0.2119207,0.07328175064332,
38,HKG:8152,M+L Holdings Group Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,9120876.295286829,-0.4975282,0.01349926718264,
39,HKG:8179,Palinda Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Non-Cyclicals,19607492.73610861,-0.3388978,0.01684194286596,
40,HKG:8181,Shi Shi Services Ltd,Hong Kong Stock Exchange,Hong Kong,Real Estate,65711347.098300375,0.0486689,0.01864184515698,16.88009
41,HKG:8193,Asia Pac Financial Investment Cmpny Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,5558226.839114448,-0.0593956,0.00964233370188,
42,HKG:8200,Sau San Tong Holdings Limited,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,230622251.93489495,0.3197437,0.19927489650562,
43,HKG:8201,PPS International (Holdings) Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,45611452.521148846,0.0271841,0.01041372039804,2.27848
44,HKG:8210,DLC Asia Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,6941708.878660873,-0.0085567,0.00745673806279,
45,HKG:8221,PF Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Financials,2114628.0630480056,-0.4677884,0.00578540022113,
46,HKG:8226,KOALA Financial Group Ltd,Hong Kong Stock Exchange,Hong Kong,Energy,3004808.3104060064,-0.4000565,0.03985497930112,0.5154
47,HKG:8231,PFC Device Inc,Hong Kong Stock Exchange,Hong Kong,Technology,21098004.67974596,0.1723065,0.09256640353809,9.57253
48,HKG:8232,Classified Group (Holdings) Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,9594893.42007148,-0.3055385,0.00771386696151,
49,HKG:8242,GSN Corporations Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,3276593.556349798,-0.599623,0.00128564449358,
50,HKG:8250,Silk Road Energy Services Group Ltd,Hong Kong Stock Exchange,Hong Kong,Basic Materials,16833843.30564912,-0.506548,0.00231416008845,
1,HKG:8258,Shaanxi Northwest New Technology Ind. Co,Hong Kong Stock Exchange,China,Basic Materials,6078442.23095331,0.0391131,0.0089995132369,
2,HKG:8260,Yin He Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,23552749.993571777,-0.2852204,0.00514257797434,
3,HKG:8267,Linekong Interactive Group Co Ltd,Hong Kong Stock Exchange,China,Technology,32910075.683515023,-0.0626244,0.05014014517701,
4,HKG:8271,Global Digital Creations Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,10109665.475302769,-0.1874115,0.01157080044226,
5,HKG:8280,China Digital Video Holdings Ltd,Hong Kong Stock Exchange,China,Technology,48468472.73680903,0.0291353,0.01787046199899,
6,HKG:8309,Man Shing Global Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,74638091.07505593,0.070523,0.01529916947366,2.939
7,HKG:8320,Allied Sustnblt and Envmnt Conts Grp Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,5183718.598133244,-0.0512271,0.0120850582397,45.63107
8,HKG:8326,Tonking New Energy Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Energy,24537039.417860173,-0.3300712,0.0250700676249,
9,HKG:8329,Shenzhen Neptunus Intrlng Bi tchnq CoLtd,Hong Kong Stock Exchange,China,Healthcare,160200206.5655702,-0.0457982,0.03021265158102,8.59139
10,HKG:8331,PB Group Ltd,Hong Kong Stock Exchange,China,Basic Materials,8655950.390856959,-0.0408269,0.00707104611471,4.32732
11,HKG:8340,Vinco Financial Group ltd.,Hong Kong Stock Exchange,Hong Kong,Financials,1028129.9015196316,-0.2826516,0.00488544907562,
12,HKG:8366,Zhejiang United Investment Hldg Grp Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,18618189.298295237,-0.0857633,0.00282841788589,
13,HKG:8372,Grand Brilliance Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Healthcare,9030495.487387827,0.0448332,0.0098994626006,10.87571
14,HKG:8379,Prime Intelligence Solutions Group Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,5912293.332647656,-0.0954919,0.0098994626006,
15,HKG:840,Xinjiang Tianye Water Saving Irrigation,Hong Kong Stock Exchange,China,Consumer Cyclicals,109748099.69042625,0.1317822,,
16,HKG:8400,Asia Pioneer Entertainment Holdings Ltd,Hong Kong Stock Exchange,Macau,Consumer Cyclicals,5203392.81581857,-0.5062345,0.00565683577177,
17,HKG:8417,Dadi Education Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,2060245.300969376,-0.2072718,0.00359980458204,17.07317
18,HKG:8422,WT Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,4348821.063999383,-0.447423,0.00668535136664,
19,HKG:8427,SK Target Group Ltd,Hong Kong Stock Exchange,Malaysia,Industrials,5447551.432389584,-0.0169911,0.04371183494781,
20,HKG:8431,Hao Bai International (Cayman) Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,3419042.9662389755,-0.6947113,0.00359980458204,
21,HKG:8436,Takbo Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Non-Cyclicals,36996734.4629863,0.0801494,0.03278393458641,11.83295
22,HKG:8445,Noble Engineering Group Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,41997120.15633437,0.4639854,0.04821166850942,
23,HKG:8452,Fy Financial Shenzhen Co Ltd,Hong Kong Stock Exchange,China,Financials,16129891.85673208,-0.3196374,0.05335425704733,71.71078
24,HKG:8500,Icon Culture Global Co Ltd,Hong Kong Stock Exchange,China,Consumer Cyclicals,41722900.44653862,0.7895656,0.07199610589519,2.25783
25,HKG:852,Strong Petrochemical Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Energy,844965930.42092,-0.6213288,0.03856933480754,3333.333
26,HKG:8521,ST International Holdings Co Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,15515543.441927439,-0.3687467,0.02147026304286,7.23257
27,HKG:8525,Baiying Holdings Group Ltd,Hong Kong Stock Exchange,China,Financials,4982585.646188308,-0.411992,0.0629965926583,12.26034
28,HKG:8526,Wing Fung Group Asia Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,28441670.309326064,0.1613714,0.02108456969479,3.88902
29,HKG:854,Willas-Array Electronics (Holdings) Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,457423954.12820446,0.120518,0.45640379522255,3.27068
30,HKG:8545,Amuse Group Holding Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,27187138.412486177,0.0217525,0.01478491167622,12.06716
31,HKG:8616,Sunray Engineering Group Ltd,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,23005708.261551514,-0.1020434,0.01735620066339,9.16497
32,HKG:8621,Metropolis Capital Holdings Ltd,Hong Kong Stock Exchange,China,Financials,6203921.1583706485,0.0685477,0.00964233561096,5.2967
33,HKG:8631,Sun Kong Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Energy,30869867.064359363,-0.3161404,0.01427065387879,
34,HKG:8635,Novacon Technology Group Ltd,Hong Kong Stock Exchange,Hong Kong,Technology,5493430.356637783,-0.0053076,0.01735620066339,4.05527
35,HKG:8646,China Hongguang Holdings Ltd,Hong Kong Stock Exchange,China,Consumer Cyclicals,24371543.22750464,-0.2161893,0.03535523057353,3.83065
36,HKG:865,Jiande International Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Real Estate,74561057.16284333,1.607664,0.00887094876209,
37,HKG:869,Playmates Toys Limited,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,37185981.33244195,-0.1937314,0.07328173613432,18.15287
38,HKG:88,Tai Cheung Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Real Estate,9488056.362654598,0.7162791,0.62868015736289,
39,HKG:887,Emperor Watch + Jewellery Limited,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,337688539.76498413,-0.3609406,0.02481293872618,4.67426
40,HKG:889,Datronix Holdings Limited,Hong Kong Stock Exchange,Hong Kong,Technology,29673446.298629504,-0.1879462,0.07328173613432,
41,HKG:891,Trinity Limited,Hong Kong Stock Exchange,Hong Kong,Consumer Cyclicals,252272505.20686015,0.1387515,0.00539970687306,
42,HKG:899,Asia Resources Holdings Ltd,Hong Kong Stock Exchange,Hong Kong,Industrials,4232341.672880615,-0.8366334,0.00912807590445,5.9216
43,HKG:900,AEON Credit Service (Asia) Company Ltd.,Hong Kong Stock Exchange,Hong Kong,Financials,135710961.4049523,-0.1458968,0.63510837983081,
